intensity_train_loss_history,intensity_val_loss_history,perceptual_train_loss_history,perceptual_val_loss_history,reconstruction_train_loss_history,reconstruction_val_loss_history,total_train_loss_history,total_val_loss_history
0.2032656062155962,0.21334538770245254,3.4451779018402098,3.608965650147714,0.20853572046756744,0.21884010467232903,3.856979230880737,4.0411511416972115
0.2028502132177353,0.21354346019005274,3.4390698559761046,3.6066104161037904,0.2082140834391117,0.21880640790729727,3.8501341536998748,4.038960283515926
0.202638046002388,0.21341283015725168,3.434767071723938,3.605010540744274,0.20792758679389953,0.21854329205457082,3.845332704782486,4.036966661955715
0.20231866636276244,0.21341456211607487,3.4315346747875215,3.603052072908835,0.20769173665642737,0.21830930839810794,3.841545078992844,4.034775942076396
0.20191003507971764,0.2132977519520309,3.4277296994686126,3.6014443078413976,0.2073787856578827,0.218270307030535,3.8370185222148896,4.03301236570774
0.2015267067760229,0.21310454775704077,3.4261013763427735,3.599858443791653,0.20719706557691098,0.21824150115516647,3.8348251499176027,4.031204491643919
0.20121438573598863,0.21308021445371178,3.4253476586341858,3.59831940072106,0.2069526448816061,0.21815652856004653,3.8335146906375885,4.029556142723317
0.20090420042872428,0.21301838801122205,3.420114678668976,3.596414598831803,0.20667988950014116,0.21804966285137628,3.8276987710475923,4.027482648699987
0.20064778511226178,0.21294309371900993,3.418488749074936,3.595002606585498,0.2064917345672846,0.21784233382971277,3.8256282710552214,4.025788033286951
0.20053130562901497,0.21281915071171917,3.4192330231189727,3.5936817891784196,0.20647191070318222,0.2177013779473318,3.8262362416267397,4.0242023169234
0.20069302672445774,0.21279208926204757,3.415686884021759,3.592166960645711,0.20626023005843164,0.21764254628473048,3.822640144443512,4.022601595305506
0.20059149615764618,0.21267486244096062,3.411329635763168,3.5910392757040293,0.20612626093029976,0.21747455685345235,3.818047395372391,4.021188694171719
0.20062796265482902,0.21249540674519937,3.4098988394260408,3.589611872670775,0.20600307995975017,0.21735421625632162,3.8165298832893373,4.019461495218867
0.20070656291544436,0.21236847884777277,3.4064837698936463,3.588514950272621,0.20581920569241047,0.21727775488574935,3.813009538602829,4.018161183544903
0.2005665150254965,0.21232448324387562,3.404424369716644,3.5871214454746996,0.20566481230854988,0.2171949097584284,3.8106556973457337,4.016640837906034
0.20041969913244248,0.21223921949389263,3.402828009939194,3.5859898107453843,0.20562128560841084,0.2171277250050479,3.808868994426727,4.0153567549106395
0.2002142021983862,0.2121103866144833,3.4019222081661225,3.5848095349583176,0.20544693004786968,0.21702605204035783,3.807583340024948,4.0139459732513005
0.20019533469080925,0.21194043670775167,3.40187971162796,3.5839306209955732,0.20535023102760314,0.21687841614931286,3.8074252773761748,4.012749473469636
0.20010533382594586,0.21183260216144953,3.4005954897880555,3.5830515934708043,0.20533451926112176,0.21676557397325166,3.8060353426456452,4.011649769190366
0.19996913140714168,0.21175783428172898,3.3992211545467375,3.581974470337695,0.20518958303034304,0.21667643052908575,3.804379867696762,4.01040873473972
0.19981300278007985,0.2116385310656074,3.397849885749817,3.5810584745973713,0.20504824563264848,0.21662014045193473,3.8027111337184905,4.0093171455116945
0.1998815592467785,0.21162610037610785,3.397521058797836,3.5801396429156194,0.20497583523094653,0.21662577031264826,3.8023784520149233,4.008391513163102
0.19985340135097504,0.21154572477274688,3.395598837375641,3.5791052317778926,0.2049129563510418,0.21657309627812496,3.800365194749832,4.007224052257639
0.19961815080344678,0.21154037527847067,3.3950364975452425,3.5782602238521655,0.20478692651391028,0.2165122606221436,3.7994415741443635,4.006312859191817
0.19957973325550557,0.2114737043298752,3.3933025812625885,3.5774304231845377,0.20471191350519657,0.2164689827717966,3.7975942274570467,4.005373109707134
0.1992779332280159,0.21135453576242139,3.3934968078136443,3.5767385112965906,0.20466126707196236,0.21637183425196524,3.797436006450653,4.004464880831807
0.19914849025309087,0.2113059682940835,3.390853153848648,3.5761226275479783,0.2045796326905489,0.21630371404067855,3.794581277179718,4.003732309420096
0.19904846964776515,0.21122925969680614,3.3924105656147003,3.5754045075176495,0.2045605462282896,0.21625021033539657,3.7960195830345156,4.0028839769359434
0.1989589060276747,0.21117824171815097,3.3910515001297,3.574549495973483,0.20451525311172009,0.2162208122541643,3.794525660324097,4.001948549389706
0.1989160776257515,0.2111208002175051,3.389817835855484,3.5739091579925995,0.20449639851152898,0.2161843767824169,3.793230313539505,4.001214334333994
0.19895183772146702,0.21103509188657063,3.387957777118683,3.573268898136017,0.2044059254437685,0.21613915999844188,3.791315540599823,4.000443149369824
0.19882350188195705,0.21098313887617767,3.3867282677173614,3.5725453077419367,0.2043397307485342,0.21609468520632683,3.789891500902176,3.999623131152382
0.1988001255273819,0.21095972262848955,3.3849959094524382,3.571884143016808,0.20431314235925674,0.21603327395833427,3.7881091765880583,3.998877139000624
0.19879355243742466,0.21092352037006806,3.384093540096283,3.57118628662645,0.20423621235489844,0.21599316203518723,3.787123304748535,3.998102968201338
0.19877985613942145,0.21090800176926702,3.38265144944191,3.5704805173738303,0.20409974426925181,0.21594832264030056,3.7855310494422914,3.997336841055132
0.19889671568870546,0.21085337793048528,3.3827573531627655,3.5699140712395683,0.2042130904763937,0.2159192416883805,3.785867158508301,3.996686690163097
0.1988336766421795,0.2107955299298915,3.3820722936153413,3.5693541718896182,0.20412281309068203,0.2158696928324464,3.7850287831783294,3.9960193939842594
0.19878557890355586,0.2107488873370718,3.381409476709366,3.5686962523882535,0.20404695095717906,0.21580550369603907,3.784242007303238,3.9952506427305536
0.19890717452168466,0.2106660501485401,3.3826642625808714,3.568071759343164,0.20410318008959294,0.21574122597920672,3.7856746177196503,3.994479034827739
0.19871202378571035,0.21062343506781975,3.381739688014984,3.567395410538381,0.20405760394930839,0.215692919314825,3.784509316635132,3.9937117643013837
